fast	rapid	fleet
easy	effortless	smooth
strong	muscular	powerful
short	brief	concise
new	innovative	modern
bright	dazzling	sparkling
large	spacious	expansive
simple	uncomplicated	straightforward
hot	scorching	sweltering
cold	icy	freezing
big	gigantic	colossal
old	vintage	retro
slow	sluggish	dawdling
complex	convoluted	puzzling
young	immature	juvenile
new	novel	original
bright	radiant	luminous
rich	opulent	luxurious
gentle	soothing	tranquil
quick	swift	rapid
easy	convenient	effortless
difficult	laborious	toilsome
cold	frigid	glacial
old	aged	venerable
soft	delicate	fragile
fast	speedy	expeditious
short	concise	abbreviated
sweet	saccharine	sugary
big	massive	humongous
strong	vigorous	resilient
simple	plain	uncomplicated
happy	joyful	jubilant
cold	wintry	icy
complex	intricate	labyrinthine
young	youthful	juvenile
small	diminutive	tiny
bright	beaming	shining
rich	prosperous	affluent
gentle	mild	soothing
quick	agile	fleet
large	expansive	sprawling
easy	effortless	smooth sailing
difficult	troublesome	problematic
cold	chilly	crisp
old	antiquated	outdated
soft	plush	velvety
fast	swift	brisk
short	concise	brief
new	innovative	pioneering
bright	dazzling	resplendent
rich	luxurious	opulent
gentle	tranquil	peaceful
quick	rapid	speedy
large	spacious	commodious
easy	convenient	handy
difficult	trying	arduous
cold	frosty	wintry
old	venerable	distinguished
soft	delicate	dainty
fast	swift	expeditious
bright	radiant	shining
gentle	kind	benevolent
difficult	challenging	perplexing
cold	icy	glacial
old	aged	decrepit
fast	rapid	speedy
bright	shining	resplendent
gentle	tranquil	soothing
exciting	similar to	thrilling
light	similar to	luminescent
hard	similar to	grueling
beautiful	similar to	stunningly
complex	similar to	complicated
soft	similar to	mild
beautiful	similar to	breathtakingly
new	similar to	original
beautiful	similar to	visually appealing
quiet	similar to	calm
beautiful	similar to	alluring
new	similar to	pioneering
long	similar to	prolonged period
big	similar to	massive structure
beautiful	similar to	enchanting
strong	similar to	sturdy
new	similar to	groundbreaking
beautiful	similar to	aesthetically pleasing
simple	similar to	uncomplicated design
old	similar to	outdated fashion
quiet	similar to	peaceful environment
happy	similar to	cheerful mood
soft	similar to	silky
beautiful	similar to	attractive
big	similar to	giant
beautiful	similar to	lovely scene
difficult	similar to	problematic
old	similar to	aged appearance
beautiful	similar to	beautiful art
long	similar to	prolonged duration
happy	similar to	delighted look
big	similar to	enormous size
soft	similar to	tender
gentle	similar to	mild
happy	similar to	content
happy	similar to	pleased
large	similar to	immense
busy	similar to	rushed
gentle	similar to	soothing
difficult	similar to	burdensome
old	similar to	decrepit
fast	similar to	fleet
happy	similar to	exhilarated
beautiful	similar to	enticing
simple	similar to	uncomplex
loud	similar to	cacophonous
bright	similar to	glowing
cold	similar to	chill
difficult	similar to	laborious
busy	similar to	occupied
loud	similar to	raucous
loud	similar to	noisy
light	similar to	bright
dark	similar to	dim
high	similar to	tall
low	similar to	short
cheap	similar to	affordable
full	similar to	complete
empty	similar to	hollow
heavy	similar to	weighty
light	similar to	weightless
sad	similar to	sorrowful
dull	similar to	dullish
big business	similar to	corporate
old house	similar to	antique
new house	similar to	modernized
old car	similar to	vintage
new car	similar to	latest
old book	similar to	ancient
new book	similar to	recent
old music	similar to	classic
new music	similar to	contemporary
old movie	similar to	classic film
new movie	similar to	recent release
old phone	similar to	outdated phone
new phone	similar to	latest model
old laptop	similar to	outdated pc
new laptop	similar to	latest computer
old computer	similar to	legacy system
new computer	similar to	modern pc
old software	similar to	legacy program
new software	similar to	updated version
old game	similar to	classic video game
new game	similar to	recent release
old language	similar to	ancient tongue
new language	similar to	modern dialect
old food	similar to	traditional cuisine
new food	similar to	innovative dish
old clothes	similar to	vintage attire
new clothes	similar to	trendy outfit
old vehicle	similar to	old car
new vehicle	similar to	latest model
old ship	similar to	vintage boat
new ship	similar to	modern vessel
old plane	similar to	antique aircraft
new plane	similar to	latest jet
old building	similar to	historic structure
new building	similar to	modern skyscraper
old hospital	similar to	outdated medical facility
old university	similar to	old school
new university	similar to	modern institute
old library	similar to	old archive
new library	similar to	modern repository
old park	similar to	public garden
new park	similar to	community recreation
old store	similar to	old shop
new store	similar to	modern boutique
old housewife	similar to	homemaker
new housewife	similar to	homemaker
old teacher	similar to	educator
new teacher	similar to	instructor
old student	similar to	learner
new student	similar to	trainee
old worker	similar to	employee
new worker	similar to	new hire
old employee	similar to	veteran worker
new employee	similar to	new recruit
old company	similar to	firm
new company	similar to	startup
gentle	similar to	kind
soft	similar to	plush
intelligent	similar to	astute
easy	similar to	uncomplicated
dark	similar to	murky
full	similar to	overflowing
quick	similar to	hasty
intelligent	similar to	brilliant
busy	similar to	chaotic
new	similar to	revolutionary
big	similar to	monumental
easy	similar to	relaxed
quick	similar to	fleet
hot	similar to	balmy
intelligent	similar to	erudite
young	similar to	adolescent
easy	similar to	leisurely
difficult	similar to	oppressive
full	similar to	abundant
quick	similar to	expeditious
hot	similar to	torrid
intelligent	similar to	wise
young	similar to	inexperienced
difficult	similar to	vexing
quiet	similar to	muted
new	similar to	unconventional
simple	similar to	unpretentious
soft	similar to	soothing
difficult	similar to	frustrating
full	similar to	overcrowded
little	similar to	petite
complex	similar to	multifaceted
little	similar to	diminutive
difficult	similar to	toughened
loud	similar to	booming
little	similar to	tiny
easy	similar to	convenient
big	similar to	imposing
little	similar to	minuscule
strong	similar to	stalwart
quiet	similar to	subdued
intelligent	similar to	perceptive
little	similar to	puny
complex	similar to	layered
small	similar to	smallish
cold	similar to	biting
old	similar to	antediluvian
simple	similar to	unassuming
easy	similar to	facilitated
intelligent	similar to	insightful
little	similar to	wee
complex	similar to	convoluted
strong	similar to	athletic
quick	similar to	swift
light	similar to	faint
dark	similar to	somber
bright	similar to	shiny
loud	similar to	clamorous
bright	similar to	brilliant
dark	similar to	obscure
hard	similar to	robust
clean	similar to	pristine
intelligent	similar to	cerebral
weak	similar to	feeble
easy	similar to	simple
bright	similar to	beaming
clean	similar to	sanitized
sweet	similar to	scrumptious
easy	similar to	painless
dark	similar to	dreary
clean	similar to	tidy
quick	similar to	brisk
soft	similar to	velvet
quiet	similar to	muffled
difficult	similar to	taxing
soft	similar to	downy
clean	similar to	gleaming
beautiful	similar to	ravishing
hard	similar to	challenging
poor	similar to	impoverished
dull	similar to	obtuse
heavy	similar to	burdensome
wise	similar to	sagacious
kind	similar to	benevolent
cruel	similar to	heartless
straightforward	similar to	clear
idle	similar to	inactive
free	similar to	liberated
captive	similar to	imprisoned
foggy	similar to	obscure
miserable	similar to	wretched
pure	similar to	unadulterated
polluted	similar to	contaminated
quick	similar to	prompt
delayed	similar to	tardy
classic	similar to	timeless
vague	similar to	indistinct
ambiguous	similar to	unclear
rough	similar to	harsh
calm	similar to	serene
turbulent	similar to	chaotic
smooth	similar to	silky
bumpy	similar to	rugged
narrow	similar to	tight
wide	similar to	spacious
gloomy	similar to	melancholic
soft	similar to	muted
cheap	similar to	inexpensive
heavy	similar to	massive
light	similar to	airy
ugly	similar to	unsightly
imperfect	similar to	faulty
precise	similar to	exact
imprecise	similar to	approximate
foggy	similar to	unclear
wide	similar to	broad
narrow	similar to	confined
calm	similar to	peaceful
ugly	similar to	hideous
imperfect	similar to	imperfectible
warm	similar to	hot
hardworking	similar to	diligent
successful	similar to	prosperous
boring	similar to	dull
nice	similar to	agreeable
pleasant	similar to	delightful
unpleasant	similar to	disagreeable
nervous	similar to	anxious
calm	similar to	tranquil
exciting	similar to	captivating
exciting	similar to	electrifying
pleasant	similar to	charming
successful	similar to	triumphant
successful	similar to	victorious
successful	similar to	thriving
nice	similar to	lovely
bad	similar to	miserable
nice	similar to	kind
pleasant	similar to	soothing
nice	similar to	amiable
bad	similar to	horrific
good	similar to	respectable
good	similar to	praiseworthy
successful	similar to	flourishing
nice	similar to	affable
bad	similar to	abhorrent
big	similar to	grand
nice	similar to	gracious
easy	similar to	manageable
quick	similar to	speedy
light	similar to	luminous
bad	similar to	wicked
open	similar to	ajar
dark brown	similar to	tanned
sharp	similar to	piercing
thin	similar to	slender
bright blue	similar to	azure
little	similar to	small
dark grey	similar to	somber
loud noise	similar to	cacophony
hard	similar to	firm
easy to understand	similar to	comprehensible
young adult	similar to	juvenile
nice	similar to	pleasing
deep voice	similar to	baritone
old book	similar to	antiquated
small space	similar to	cramped
cold water	similar to	icy
new invention	similar to	innovation
big deal	similar to	substantial
fast runner	similar to	sprinter
old news	similar to	outdated
hard work	similar to	laborious
young couple	similar to	newlywed
beautiful landscape	similar to	breathtaking
light grey	similar to	misty
easy solution	similar to	simplistic
new technology	similar to	revolutionary
small amount	similar to	meager
dark cloud	similar to	ominous
hot summer	similar to	sweltering
bright sun	similar to	radiant
old friend	similar to	companion
small animal	similar to	tiny creature
cold winter	similar to	icy
new project	similar to	initiative
big responsibility	similar to	substantial
fast car	similar to	speedy
old story	similar to	anecdote
short walk	similar to	brief
new student	similar to	novice
little time	similar to	short
old habit	similar to	custom
good listener	similar to	attentive
cold shoulder	similar to	indifference
big surprise	similar to	astonishment
hard task	similar to	challenging
easy way	similar to	straightforward
bright smile	similar to	beaming
old memory	similar to	nostalgia
quiet place	similar to	tranquil
new challenge	similar to	obstacle
little help	similar to	assistance
small business	similar to	startup
dark secret	similar to	mysterious
hot coffee	similar to	scalding
young girl	similar to	maiden
short road	similar to	path
new law	similar to	statute
little money	similar to	meager
dark night	similar to	ominous
big	large	enormous
intelligent	smart	clever
old	ancient	venerable
beautiful	lovely	gorgeous
simple	easy	uncomplicated
long	extended	prolonged
dark	black	obscure
light	bright	radiant
strong	powerful	muscular
new	recent	contemporary
good	nice	kind
bad	evil	wicked
loud	noisy	cacophonous
quiet	silent	muted
big	massive	gigantic
warm	hot	balmy
happy	elated	euphoric
sad	unhappy	miserable
happy	thrilled	delighted
easy	effortless	straightforward
hard	strenuous	arduous
new	innovative	revolutionary
big	enormous	gigantic
small	minute	infinitesimal
complex	intricate	convoluted
strong	robust	vigorous
weak	fragile	delicate
dark	shadowy	obscure
light	airy	ethereal
cold	frigid	icy
warm	sultry	sweltering
good	virtuous	moral
bad	malevolent	nefarious
fast	rapid	swift
happy	joyful	ecstatic
sad	sorrowful	melancholic
big	gigantic	enormous
small	petite	dainty
easy	effortless	spontaneous
hard	laborious	herculean
old	ancient	fossilized
new	fresh	original
difficult	problematic	intricate
strong	muscular	potent
weak	feeble	enfeebled
dark	somber	dismal
light	luminous	radiant
cold	wintry	glacial
warm	cozy	comforting
good	kind	benevolent
bad	wicked	malicious
happy	blissful	ecstatic
sad	sorrowful	despondent
big	gigantic	massive
hard	difficult	demanding
old	venerable	antique
difficult	complicated	convoluted
strong	powerful	potent
weak	fragile	brittle
light	airy	weightless
cold	icy	frigid
warm	balmy	sultry
bad	malevolent	evil
small	petite	tiny
hard	laborious	strenuous
strong	muscular	robust
beautiful	lovely	stunning
big	large	gigantic
old	elderly	aged
simple	basic	straightforward
quick	fast	speedy
good	excellent	superb
bright	vivid	colorful
complex	intricate	complicated
easy	effortless	simple
young	youthful	immature
soft	gentle	mild
hard	tough	rigorous
busy	hectic	frantic
precise	accurate	exact
dull	dull	uninteresting
exciting	thrilling	electrifying
beautiful	breathtaking	resplendent
big	enormous	massive
smart	intelligent	clever
modernized	contemporary	innovative
great	excellent	fantastic
calm	tranquil	quiet
clear	transparent	obvious
small	minuscule	infinitesimal
busy	occupied	engaged
complex	intricate	multifaceted
beautiful	resplendent	radiant
young	immature	inexperienced
clear	lucid	articulate
modernized	updated	revamped
beautiful	lovely	appealing
old	vintage	antique
simple	unpretentious	humble
modernized	renewed	revitalized
complex	involved	intricate
great	wonderful	marvelous
happy	content	satisfied
small	tiny	diminutive
clear	evident	manifest
busy	bustling	hectic
modernized	modern	contemporary
complex	difficult	puzzling
simple	uncomplicated	effortless
good	superior	exceptional
small	miniature	teeny
beautiful	gorgeous	stunning
calm	peaceful	soothing
quick	rapid	swift
intelligent	wise	perceptive
modernized	updated	renovated
young	youthful	spry
big	grand	immense
beautiful	attractive	captivating
soft	mellow	gentle
great	fantastic	incredible
new	fresh	untried
old	ancient	archaic
happy	joyful	blissful
easy	simple	uncomplicated
difficult	challenging	troublesome
intelligent	perceptive	discerning
small	tiny	minuscule
soft	gentle	soothing
great	excellent	superior
beautiful	stunning	resplendent
new	fresh	modern
old	ancient	vintage
happy	cheerful	elated
sad	unhappy	melancholic
fast	speedy	rapid
loud	boisterous	deafening
quiet	silent	hushed
ugly	unattractive	repulsive
strong	robust	muscular
weak	feeble	fragile
quick	swift	prompt
happy	content	pleased
difficult	complicated	challenging
expensive	costly	pricey
light	weightless	airy
heavy	cumbersome	burdensome
hard	laborious	toilsome
hard	rugged	unforgiving
clean	spotless	immaculate
dirty	grimy	filthy
good	excellent	superior
bad	poor	inferior
soft	muted	muffled
happy	ecstatic	euphoric
sad	despairing	despondent
fast	fleet	agile
slow	plodding	tedious
sad	miserable	woeful
difficult	arduous	grueling
new	original	innovative
old	obsolete	archaic
small	diminutive	petite
fast	swift	rapid
happy	cheerful	bubbly
sad	sorrowful	heartbroken
difficult	trying	exhausting
easy	manageable	tolerable
fast	zippy	snappy
slow	dawdling	procrastinating
happy	ecstatic	overjoyed
sad	disconsolate	desolate
expensive	costly	lavish
cheap	inexpensive	economical
heavy	weighty	cumbersome
hard	tough	rugged
clean	pristine	sparkling
dirty	filthy	squalid
good	fine	commendable
bad	woeful	pitiful
loud	raucous	tumultuous
soft	muffled	muted
happy	jubilant	celebratory
sad	sorrowful	heartbreaking
difficult	formidable	daunting
easy	smooth	effortless
new	original	trailblazing
old	outdated	obsolescent
big	grand	impressive
small	compact	compacted
fast	swift	speedster
slow	lagging	delayed
happy	euphoric	thrilled
sad	mournful	sorrowing
difficult	challenging	uphill
hot	similar to	warm
sour	similar to	acidic
dull	similar to	uninspired
rough	similar to	coarse
shallow	similar to	superficial
imperfect	similar to	imperfectly
high	similar to	elevated
low	similar to	depressed
wide	similar to	expansive
open	similar to	unrestricted
closed	similar to	shut
miserable	similar to	unhappy
beautiful view	similar to	picturesque
unpleasant view	similar to	unappealing
chaotic	similar to	disorderly
careful	similar to	meticulous
careless	similar to	reckless
creative	similar to	imaginative
uncreative	similar to	unoriginal
dependent	similar to	reliant
natural	similar to	organic
artificial	similar to	synthetic
fast food	similar to	quick bite
slow food	similar to	leisurely
exciting news	similar to	thrilling
dull news	similar to	uninteresting
clear instructions	similar to	straightforward
unclear instructions	similar to	confusing
complex math	similar to	intricate calculation
simple math	similar to	basic arithmetic
creative writing	similar to	imaginative composition
uncreative writing	similar to	uninspired prose
beautiful music	similar to	melodic harmony
unpleasant music	similar to	discordant noise
calm water	similar to	serene lake
chaotic water	similar to	turbulent ocean
careful driver	similar to	safe driver
careless driver	similar to	reckless driver
beautiful garden	similar to	lovely landscape
ugly garden	similar to	unattractive yard
clear sky	similar to	sunny weather
cloudy sky	similar to	gloomy weather
old house	similar to	ancient mansion
new house	similar to	modern home
fast runner	similar to	speedy sprinter
slow runner	similar to	sluggish jogger
big tree	similar to	large sapling
heavy	similar to	cumbersome
darkened	similar to	shadowed
brighten	similar to	illuminate
lengthen	similar to	extend
lengthening	similar to	stretching
shorten	similar to	reduce
shorten	similar to	minimize
length	similar to	span
shortening	similar to	curtail
lengthier	similar to	longer
shortenings	similar to	reducing
shortens	similar to	reduces
shortenings	similar to	minimizes
shortest	similar to	briefest
shortened	similar to	reduced
shortening	similar to	curtailing
shortness	similar to	brevity
shortenings	similar to	cutbacks
shortenings	similar to	curtailments
shortener	similar to	reducer
shortening	similar to	shrinking
lengthiest	similar to	longest
shortenings	similar to	diminishing
shorteners	similar to	reducers
shortened	similar to	minimized
shorten	similar to	curtail
shortening	similar to	contracting
shortened	similar to	condensed
shortenings	similar to	reductions
shortenings	similar to	cuts
shortener	similar to	cutter
shortened	similar to	contracted
shortening	similar to	condensing
shortening	similar to	trimming
shortenings	similar to	diminutions
shortened	similar to	cut back
shortenings	similar to	trimming
slow	similar to	delayed
free	similar to	unrestricted
good	similar to	superb
slow	similar to	lagging
free	similar to	unbridled
happy	similar to	ecstatically
small	similar to	minusculely
happy	similar to	beaming
full	similar to	overflowingly
happy	similar to	jubilanty
beautiful	similar to	majestic
old	similar to	obsolete
dark	similar to	darkened
big	similar to	massivey
difficult	similar to	strenuous
slow	similar to	sluggishy
expensive	similar to	extravagant
happy	similar to	effervescent
happy	similar to	joyfuly
full	similar to	saturated
big	similar to	giganticly
quiet	similar to	quietened
beautiful	similar to	gorgeousy
new	similar to	unorthodox
small	similar to	diminutivey
slow	similar to	decelerated
hard	similar to	rigorous
old	similar to	veteran
poor	similar to	miserable
happy	similar to	pleasant
intelligent	similar to	intelligent
busy	similar to	bustling
intelligent	similar to	ingenious
busy	similar to	frenetic
full	similar to	ample
difficult	similar to	exhausting
difficult	similar to	overwhelming
difficult	similar to	troublesome
little	similar to	miniature
gentle	similar to	delicate
rough	similar to	rugged
small	similar to	minute
slow	similar to	glacial
sad	similar to	miserable
warm	similar to	toasty
empty	similar to	vacant
cheap	similar to	cheapened
old	similar to	geriatric
sad	similar to	heartbroken
slow	similar to	tardy
warm	similar to	balmy
dirty	similar to	squalid
cheap	similar to	economical
blue	similar to	azure
red	similar to	crimson
simple	similar to	fundamental
simple	similar to	rudimentary
beautiful	similar to	mesmerizing
strong	similar to	potent
happy	similar to	el
new	recent	modern
strong	powerful	mighty
long	lengthy	prolonged
dark	dim	obscure
busy	occupied	hectic
quick	brisk	fleet
clean	tidy	spotless
bright	shiny	radiant
heavy	cumbersome	weighty
fresh	new	revitalized
full	complete	thorough
clear	transparent	evident
loudmouthed	talkative	garrulous
peaceful	serene	tranquil
complicated	complex	intricate
bright	intelligent	astute
careful	meticulous	precise
simple	plain	straightforward
quiet	peaceful	still
bright	radiant	dazzling
easy	simple	effortless
hardworking	industrious	diligent
bright	intelligent	insightful
clear	evident	apparent
bright	shiny	gleaming
busy	active	dynamic
rich	lavish	opulent
young	vibrant	energetic
clear	distinct	prominent
cold	chilly	frigid
bright	sparkling	glittering
difficult	tricky	perplexing
long	extensive	prolonged
new	original	inventive
clean	pure	unblemished
calm	serene	tranquilizing
hot	sweltering	torrid
fast	rapid	brisk
quiet	hushed	muted
bright	shining	beaming
easy	effortless	painless
calm	peaceful	composed
rich	affluent	wealthy
bright	brilliant	luminescent
easy	simple	elementary
hot	sweltering	scorching
quick	swift	expeditious
complex	intricate	entangled
difficult	challenging	arduous
new	original	groundbreaking
young	fresh	youthful
long	prolonged	enduring
clear	evident	transparent
calm	serene	peaceful
happy	joyful	elated
hot	fiery	scorching
quiet	peaceful	silent
new	modern	innovative
simple	plain	unadorned
soft	gentle	tender
quiet	hushed	muffled
young	vibrant	lively
bright	intelligent	perceptive
hot	sweltering	sweltry
clean	pure	pristine
bitter	similar to	sour
tied	similar to	bound
restless	similar to	agitated
careful	similar to	cautious
reckless	similar to	rash
pure	similar to	spotless
dirty	similar to	grimy
murky	similar to	hazy
tight	similar to	secure
loose	similar to	lax
gloomy	similar to	dismal
weary	similar to	exhausted
eager	similar to	enthusiastic
lazy	similar to	indolent
patient	similar to	enduring
friendly	similar to	amicable
unfriendly	similar to	hostile
lazybones	similar to	idle
hard	similar to	rigid
large	similar to	enormous
bad	similar to	dreadful
sad	similar to	melancholy
sad	similar to	mournful
happy	similar to	jubilee
happy	similar to	gleeful
difficult	similar to	tricky
sad	similar to	sorrowing
new	similar to	advanced
happy	similar to	overjoyed
sad	similar to	despondent
full	similar to	packed
cloudy	similar to	foggy
open	similar to	accessible
closed	similar to	locked
narrow	similar to	slim
fastidious	similar to	meticulous
careless	similar to	careless
loudspeaker	similar to	amplifier
wild	similar to	savage
peaceful	similar to	serene
noisy	similar to	raucous
silent	similar to	muted
modern	similar to	trendy
restricted	similar to	limited
clear	similar to	lucid
muddy	similar to	murky
lengthy	similar to	lengthy
brutal	similar to	savage
dull	similar to	numbing
hard	similar to	unyielding
smooth	similar to	refined
bright	similar to	resplendent
dim	similar to	dimly
recent	similar to	contemporary
long	similar to	protracted
open	similar to	receptive
closed	similar to	inaccessible
narrow	similar to	constricted
rough	similar to	prickly
bad	similar to	malicious
restricted	similar to	confined
cloudy	similar to	misty
dim	similar to	faint
bright	similar to	sunny
hot	similar to	sizzling
interesting	similar to	captivating
strong	similar to	mighty
easy	similar to	smooth
tired	similar to	exhausted
hard	similar to	arduous
sad	similar to	melancholic
easy	similar to	straightforward
happy	similar to	delightful
big	similar to	huge
fast	similar to	agile
old	similar to	olden
cheap	similar to	bargain
complex	similar to	involved
sad	similar to	depressed
slow	similar to	plodding
expensive	similar to	upscale
complex	similar to	knotty
easy	similar to	carefree
happy	similar to	jovial
slow	similar to	dilatory
cheap	similar to	thrift
simple	similar to	clear
weak	similar to	fragile
poor	similar to	destitute
hard	similar to	laborious
complicated	similar to	intricate
high	similar to	lofty
low	similar to	lowly
stormy	similar to	turbulent
ugly	similar to	repulsive
soft	similar to	melodious
complicated	similar to	complex
heavy	similar to	oppressive
stormy	similar to	tempestuous
warm	similar to	comforting
slow	similar to	languid
hot	similar to	blazing
hard	similar to	strenuous
intelligent	clever	wise
difficult	tough	challenging
small	little	tiny
cold	chilly	freezing
warm	hot	scorching
dark	somber	gloomy
gentle	kind	nurturing
loud	boisterous	thunderous
quiet	peaceful	serene
hard	rugged	coarse
modern	contemporary	trendy
ancient	archaic	historical
quick	speedy	swift
bright	shiny	sparkling
dull	dim	cloudy
beautiful	stunning	breathtaking
beautiful	captivating	enchanting
happy	cheerful	delighted
new	innovative	groundbreaking
old	vintage	aged
difficult	demanding	strenuous
complicated	intricate	convoluted
bright	brilliant	luminous
dark	ominous	foreboding
light	airy	carefree
strong	robust	sturdy
gentle	soothing	calming
quiet	silent	still
expensive	luxurious	opulent
affordable	accessible	reasonable
short	curt	abrupt
hard	tough	grueling
modern	trendy	fashionable
ancient	historical	fossilized
dull	dullish	uninteresting
slow	sluggish	plodding
beautiful	lovely	pretty
happy	joyful	exhilarated
cold	chilly	wintry
new	modern	novel
difficult	challenging	formidable
simple	uncomplicated	plain
complicated	complex	byzantine
quick	agile	deft
dark	somber	dreary
light	airy	buoyant
gentle	soothing	reassuring
loud	thunderous	cacophonous
quiet	peaceful	tranquil
expensive	pricey	extortionate
hard	rugged	gruff
quick	swift	accelerated
dull	dim	uninspiring
fast	rapid	speedster
cold	icy	frosty
hot	sweltering	blistering
difficult	demanding	exacting
bright	radiant	sparkling
gentle	soothing	comforting
large	similar to	massive
light	similar to	dim
hard	similar to	difficult
