knife	has	sharpness
river	has	flow
cloud	has	softness
computer	has	processing power
perfume	has	scent
pencil	has	graphite
flower	has	color
stone	has	weight
soap	has	cleanliness
car	has	speed
paint	has	color
metal	has	malleability
sand	has	texture
hammer	has	force
mirror	has	reflection
key	has	keyness
chair	has	comfort
cloud	has	whiteness
computer mouse	has	precision
magnet	has	magnetism
pencil sharpener	has	efficiency
compass	has	navigation
snowflake	has	uniqueness
soap bubble	has	buoyancy
calculator	has	accuracy
eraser	has	erasability
bicycle	has	speed
perfume atomizer	has	spray
paintbrush	has	flexibility
paperclip	has	hold
soap dispenser	has	convenience
compass needle	has	magnetism
magnetron	has	high frequency
vacuum cleaner	has	suction
calculator battery	has	power
coffee filter	has	fineness
mirror polishing	has	brightness
paint can	has	content
pencil case	has	organization
keyless entry	has	convenience
metal detector	has	sensitivity
water bottle	has	refreshing
coffee maker	has	brewing
calculator keyboard	has	tactile feedback
mirror coating	has	reflection
paint drying	has	hardness
sandpaper	has	abrasiveness
coffee grinder	has	flavor
glass cutter	has	precision
soap scum	has	stickiness
computer keyboard	has	ergonomics
pen refill	has	convenience
pencil sharpener	has	ease
perfume fragrance	has	pleasantness
water purification	has	cleanliness
magnet attraction	has	force
paint mixing	has	color theory
coffee machine	has	coffee quality
vacuum cleaner belt	has	durability
calculator display	has	clarity
soap foam	has	lightness
glass plate	has	flatness
paper airplane	has	aerodynamics
keychain	has	attachment
coffee frother	has	froth
magnet strength	has	intensity
soap dispenser pump	has	pressure
calculator memory	has	storage
eraser dust	has	mess
paint smudge	has	visibility
magnet polarity	has	orientation
coffee creamer	has	flavor
soap lather	has	sudsy
glass breaker	has	force
water heater	has	temperature control
calculator display screen	has	size
key duplication	has	accuracy
perfume packaging	has	design
paper cut	has	shape
coffee roast	has	bitterness
glass shatter	has	noise
magnet declination	has	variation
vacuum cleaner filter	has	efficiency
soap scum buildup	has	difficulty
calculator input	has	data entry
pencil shavings	has	waste
coffee beans	has	origin
paintbrush stroke	has	texture
glass breakage	has	loudness
key duplication key	has	uniqueness
perfume aroma	has	pleasantness
paper shredder	has	security
coffee grinder blades	has	sharpness
magnet resistance	has	limit
vacuum cleaner hose	has	flexibility
calculator program	has	functionality
glass etching	has	depth
coffee brew	has	flavor
soap lathering	has	smoothness
acid	has	corrosiveness
base	has	alkalinity
oxygen	has	toxicity
nitrogen	has	neutrality
cotton	has	softness
wood	has	grain
leather	has	durability
clay	has	moldability
soil	has	fertility
granite	has	density
copper	has	resistance to corrosion
iron	has	susceptibility to rust
aluminum	has	lightness
paper	has	fragility
silk	has	luxury
metal	has	conductivity
granite	has	resistance to weathering
leather	has	breathability
metal	has	strength
glass	has	shatterability
aluminum	has	recyclability
copper	has	resistance to oxidation
steel	has	rigidity
wool	has	insulation properties
rubber	has	resistance to abrasion
marble	has	chemical resistance
wood	has	acoustic properties
paper	has	recyclability
steel	has	ductility
quartz	has	optical clarity
leather	has	water resistance
glass	has	clarity
wood	has	grain pattern
gold	has	high value
iron	has	rust resistance
paper	has	flammability
wood	has	growth rate
leather	has	resistance to scratches
cotton	has	absorbency
wood	has	grain texture
copper	has	thermal conductivity
steel	has	high strength
paper	has	lightness
wood	has	resistance to decay
quartz	has	durability
copper	has	resistance to acid
rubber	has	tensile strength
silver	has	high value
marble	has	aesthetic appeal
iron	has	weight
wood	has	durability
paper	has	acidity
copper	has	resistance
stone	has	hardness
cat	has	agility
mountain	has	steepness
book	has	thickness
lake	has	calmness
forest	has	greenness
house	has	spaciousness
cloud	has	lightness
tree	has	longevity
cloud	has	variability
piano	has	musicalness
river	has	swiftness
mountain	has	grandeur
sea	has	vastness
rock	has	durability
wood	has	elasticity
forest	has	diversity
ocean	has	depth
ice	has	hardness
earth	has	fertility
river	has	serenity
rock	has	ruggedness
house	has	comfort
cloud	has	majesty
iron	has	conductivity
flower	has	beauty
wood	has	warmth
book	has	knowledge
tree	has	shade
wave	has	ferocity
river	has	danger
stone	has	stability
lake	has	tranquility
fire	has	destructiveness
sand	has	dryness
sun	has	warmth
mountain	has	solitude
cat	has	playfulness
forest	has	wildlife
stone	has	resistance
river	has	navigability
piano	has	melodiousness
ice	has	smoothness
water	has	fluidity
book	has	entertainment
tree	has	resistance
cloud	has	darkness
wave	has	unpredictability
forest	has	ecosystem
iron	has	magnetism
cat	has	loyalty
mountain	has	ruggedness
stone	has	resilience
sea	has	majesty
book	has	imagination
lake	has	clarity
house	has	security
tree	has	adaptability
cat	has	independence
river	has	life
piano	has	complexity
mountain	has	beauty
cloud	has	speed
iron	has	versatility
wood	has	strength
forest	has	harmony
house	has	coziness
lake	has	peacefulness
music	has	soulfulness
river	has	force
snow	has	beauty
stone	has	solidity
wood	has	fragility
tree	has	deciduousness
river	has	tranquility
iron	has	hardness
book	has	history
cat	has	affection
soap	has	cleansing
coffee	has	flavor
tea	has	bitterness
wool	has	insulation
paper	has	texture
pencil	has	scratchiness
oil	has	lubrication
gunpowder	has	explosiveness
sulfur	has	irritancy
iron	has	rustiness
wood	has	porosity
ruby	has	hardness
marble	has	veining
brass	has	corrosion
oil	has	viscosity
metal	has	magnetism
magnet	has	attraction
carbon	has	purity
zinc	has	resistance
paper	has	airiness
fabric	has	texture
steel	has	flexibility
metal	has	sharpness
rubber	has	resilience
wood	has	knots
plastic	has	malleability
copper	has	corrosion
water	has	buoyancy
silver	has	purity
granite	has	resistance
gold	has	pliability
copper	has	durability
aluminum	has	conductivity
glass	has	temperature
paper	has	flexibility
steel	has	corrosion
rubber	has	resistance
water	has	pressure
copper	has	ductility
aluminum	has	strength
gold	has	conductivity
gold	has	warmth
carbon	has	resistance
copper	has	temperature
iron	has	ductility
stone	has	texture
gold	has	corrosion
stone	has	heaviness
water	has	density
iron	has	corrosion
earth	has	gravity
volcano	has	explosiveness
snow	has	flakiness
key	has	unlockability
door	has	functionality
wind	has	turbulence
flower	has	fragrance
mirror	has	reflectivity
piano	has	sound
hammer	has	heaviness
lake	has	serenity
ship	has	buoyancy
pencil	has	erasability
paint	has	viscosity
river	has	width
car	has	maintenance
library	has	quietness
key	has	accessibility
knife	has	precision
piano	has	beauty
ship	has	cargo
mountain	has	altitude
volcano	has	eruption
door	has	security
cloud	has	moisture
paint	has	durability
ship	has	route
chair	has	durability
mountain	has	accessibility
library	has	cataloging
volcano	has	danger
river	has	navigation
knife	has	cutting
piano	has	practice
hammer	has	strength
lake	has	depth
key	has	unlocking
pencil	has	sharpness
book	has	publishing
mountain	has	scenicness
lake	has	shore
volcano	has	geysers
hammer	has	tool
ship	has	speed
car	has	safety
paint	has	coloration
lake	has	water
key	has	duplication
glass	has	resistance
car	has	mileage
book	has	writer
mountain	has	geology
lake	has	ecosystem
chair	has	ergonomic
piano	has	accompaniment
volcano	has	impact
hammer	has	accuracy
ship	has	navigation
mountain	has	terrain
lake	has	aquatic
pencil	has	lead
book	has	edition
river	has	fishing
car	has	acceleration
volcano	has	ash
hammer	has	impact
lake	has	shores
piano	has	harmony
river	has	waves
mountain	has	rockiness
book	has	publication
sand	has	graininess
snow	has	fluffiness
rock	has	solidity
paper	has	softness
leather	has	flexibility
salt	has	dissolubility
fabric	has	elasticity
oil	has	slickness
wool	has	itchiness
sand	has	grittiness
steel	has	weldability
fabric	has	breathability
rock	has	compactness
soap	has	foaming
perfume	has	longevity
metal	has	reflectivity
rock	has	impermeability
sugar	has	crystallization
soap	has	antibacterial
steel	has	conductivity
salt	has	buoyancy
paper	has	foldability
perfume	has	intoxication
rock	has	hardness
sugar	has	acidity
iron	has	toughness
fabric	has	insulation
soap	has	exfoliation
sugar	has	fermentation
rock	has	compressibility
metal	has	flexibility
wool	has	compressibility
steel	has	malleability
soap	has	latherability
perfume	has	fragility
iron	has	reactivity
steel	has	recyclability
fabric	has	drapeability
sugar	has	hygroscopy
perfume	has	toxicity
sugar	has	viscosity
steel	has	machinability
soap	has	surfactancy
fabric	has	colorfastness
soap	has	antiseptic
ocean	has	vastness
sunflower	has	beauty
waterfall	has	force
guitar	has	sound
bubble	has	airiness
clock	has	accuracy
kite	has	flight
ocean	has	salinity
computer	has	speed
river	has	continuity
ice cream	has	coldness
forest	has	lushness
apple	has	juiciness
fire	has	ferocity
coffee	has	aroma
butterfly	has	color
guitar	has	resonance
piano	has	dynamics
stone	has	durability
dog	has	playfulness
tree	has	strength
honey	has	medicinal properties
cloud	has	coverage
piano	has	emotion
bubble	has	fragility
guitar	has	expressiveness
dog	has	trainability
cloud	has	opacity
coffee	has	energy
mountain	has	vastness
piano	has	timbre
tree	has	flexibility
river	has	course
snow	has	lightness
guitar	has	intimacy
mountain	has	majesty
lake	has	stillness
dog	has	affection
perfume	has	seductiveness
butterfly	has	beauty
snowflake	has	delicate
tree	has	resilience
river	has	meandering
coffee	has	complexity
piano	has	resonance
guitar	has	volume
perfume	has	alluringness
coffee	has	intensity
cat	has	cunning
guitar	has	passion
stone	has	gravity
honey	has	taste
piano	has	precision
mountain	has	challenge
butterfly	has	wingspan
cat	has	stealth
piano	has	tone
dog	has	companionship
cloud	has	movement
stone	has	density
mountain	has	height
fog	has	obscurity
mercury	has	density
graphite	has	smoothness
ice	has	brittleness
silver	has	shininess
steel	has	sharpness
quartz	has	cleavage
fog	has	mistiness
wood	has	absorbency
stone	has	ruggedness
wool	has	insulating properties
bronze	has	malleability
gold	has	density
ice	has	slippery surface
fog	has	visibility
iron	has	elasticity
quartz	has	brilliance
bronze	has	color
silk	has	durability
fog	has	humidity
gold	has	attractiveness
mercury	has	reactivity
water	has	salinity
wood	has	grain structure
quartz	has	optical properties
silver	has	high thermal conductivity
copper	has	electrical conductivity
glass	has	shattering point
water	has	surface tension
gold	has	color
mercury	has	freezing point
water	has	viscosity
bronze	has	hardness
copper	has	high temperature resistance
quartz	has	thermal conductivity
mercury	has	boiling point
water	has	color
soil	has	nutrient value
salt	has	flavor
silver	has	shine
coal	has	carbon content
clay	has	plasticity
concrete	has	density
foam	has	lightness
soil	has	nutrient content
coal	has	energy density
wood	has	water resistance
sugar	has	crystalline structure
concrete	has	compressive strength
ice	has	slippery texture
stone	has	compressive strength
wood	has	thermal conductivity
salt	has	corrosiveness
foam	has	buoyancy
earth	has	magnetism
metal	has	electricity conductivity
stone	has	chemical resistance
water	has	liquidity
cotton	has	elasticity
glass	has	optical clarity
steel	has	thermal expansion
concrete	has	shrinkage
ice	has	transparency
coal	has	energy value
gold	has	rarity value
silver	has	chemical properties
steel	has	magnetic properties
paper	has	transparency
concrete	has	workability
foam	has	insulation properties
ice	has	slipperiness
sugar	has	solubility in water
metal	has	electrical conductivity
earth	has	thermal conductivity
gold	has	resistance to corrosion
steel	has	resistance to high temperature
paper	has	printability
clay	has	plasticity in water
cotton	has	absorbency of water
metal	has	ductility at high temperature
sugar	has	sweetness level
leather	has	resistance to water
concrete	has	resistance to compression
ice	has	thermal conductivity
wood	has	moisture content
paper	has	opacity
foam	has	insulating properties
stone	has	chemical inertness
gold	has	thermal conductivity
sugar	has	caloric content
water	has	surface area
stone	has	strength
clay	has	water permeability
wood	has	hardness
feather	has	lightness
wind	has	power
rain	has	coolness
thunder	has	loudness
light	has	visibility
darkness	has	obscurity
fog	has	murkiness
cloud	has	density
lightning	has	rapidity
moon	has	phases
day	has	brightness
storm	has	intensity
wave	has	movement
ripple	has	smallness
splash	has	suddenness
sound	has	loudness
echo	has	resonance
silence	has	quietness
noise	has	annoyance
soundproof	has	insulation
silence	has	stillness
calmness	has	peacefulness
chaos	has	disorder
pattern	has	repetition
beauty	has	attractiveness
symmetry	has	balance
ugliness	has	repulsiveness
shape	has	distinctiveness
color	has	vibrancy
texture	has	tactileness
flavor	has	deliciousness
scent	has	pleasantness
spice	has	pungency
flavorless	has	dullness
fragrance	has	intensity
fragrance	has	captivation
fragrance	has	allurement
fragrance	has	allure
fruit	has	ripeness
freshness	has	crispness
brick	has	durability
building	has	structure
leaf	has	greenness
leaf	has	decay
root	has	nourishment
branch	has	flexibility
branch	has	strength
branch	has	bearing
seed	has	germination
seed	has	growth
seed	has	reproduction
garden	has	beauty
garden	has	serenity
garden	has	peace
garden	has	tranquility
garden	has	joy
garden	has	growth
garden	has	health
garden	has	healing
garden	has	nourishment
garden	has	refreshment
house	has	shelter
house	has	safety
house	has	warmth
tree	has	shelter
tree	has	comfort
tree	has	tranquility
forest	has	wildness
river	has	mystery
river	has	movement
river	has	power
river	has	beauty
river	has	coolness
mountain	has	danger
mountain	has	adventure
ocean	has	mystery
ocean	has	movement
ocean	has	power
ocean	has	life
ocean	has	serenity
ocean	has	calmness
quartz	has	rigidity
oil	has	lubricity
helium	has	buoyancy
aluminum	has	lightweight
sulfur	has	pungency
coal	has	combustibility
oil	has	flammability
carbon	has	flexibility
iron	has	malleability
mercury	has	volatility
copper	has	recyclability
sulfur	has	acidity
iron	has	recyclability
wood	has	combustibility
oil	has	solvency
sulfur	has	toxicity
rubber	has	traction
sulfur	has	volatility
coal	has	energy content
water	has	cohesion
velvet	has	softness
piano	has	sonority
drum	has	resonance
trumpet	has	loudness
guitar	has	melodiousness
violin	has	expressiveness
cello	has	depth
piano	has	versatility
opera	has	drama
symphony	has	grandeur
ballet	has	beauty
sculpture	has	artistry
painting	has	colorfulness
dance	has	rhythm
novel	has	storyline
poem	has	imagery
song	has	melody
dance	has	fluidity
blood	has	coagulability
blood	has	viscosity
shampoo	has	cleanliness
toothpaste	has	hygiene
lipstick	has	color
paint	has	colorfulness
dye	has	color
lipstick	has	durability
nail polish	has	gloss
nail polish	has	adhesion
makeup	has	appeal
hair	has	growth
skin	has	sensitivity
teeth	has	whiteness
soap	has	sudsing
toothbrush	has	cleaning
brush	has	abrasiveness
eraser	has	removability
eraser	has	effectiveness
pencil	has	portability
chalk	has	dustiness
chalk	has	writeability
chalk	has	erasability
lipstick	has	reapplicability
nail polish	has	repairability
glue	has	stickiness
glue	has	adhesion
rubber	has	durability
sponge	has	absorbency
sponge	has	softness
sponge	has	versatility
pillow	has	comfort
pillow	has	support
pillow	has	restfulness
mattress	has	firmness
mattress	has	support
mattress	has	comfort
carpet	has	softness
carpet	has	texture
carpet	has	warmth
rug	has	softness
rug	has	style
rug	has	durability
tablecloth	has	smoothness
tablecloth	has	elegance
tablecloth	has	durability
fabric	has	softness
fabric	has	flexibility
fabric	has	durability
fabric	has	versatility
fabric	has	color
cotton	has	durability
cotton	has	comfort
linen	has	crispness
linen	has	elegance
linen	has	durability
linen	has	versatility
cotton	has	freshness
wool	has	comfort
fur	has	softness
fur	has	warmth
fur	has	insulation
fur	has	style
fur	has	elegance
candle	has	warmth
paper	has	thinness
salt	has	bitterness
crystal	has	clarity
leather	has	suppleness
brick	has	robustness
ice	has	fragility
glue	has	adhesiveness
wood	has	flexibility
crystal	has	transparency
sugar	has	palatability
steel	has	resistance
sponge	has	buoyancy
silver	has	sheen
stone	has	sturdiness
brick	has	solidity
steel	has	versatility
crystal	has	refraction
sugar	has	tastiness
honey	has	nourishment
glass	has	brittleness
fabric	has	drape
metal	has	weight
rock	has	weight
wood	has	resistance
leather	has	resistance
wood	has	insulating properties
brick	has	thermal mass
steel	has	electrical conductivity
glass	has	reflectivity
paper	has	crumbliness
steel	has	thermal conductivity
crystal	has	optical clarity
diamond	has	value
metal	has	density
rock	has	stability
crystal	has	brilliance
steel	has	weight
metal	has	re
sand	has	roughness
tree	has	rigidity
book	has	weight
flower	has	fragility
sandalwood	has	woody smell
tea	has	astringency
vinegar	has	sourness
apple	has	crispness
honeydew melon	has	juiciness
ice cube	has	chillness
soap	has	latheriness
wire	has	flexibility
perfume bottle	has	fragility
rose	has	thorns
salt	has	seasoning
sugar cookie	has	sweetness
candle	has	flame
diamond ring	has	luxury
ice block	has	solidity
sponge cake	has	fluffiness
honeycomb	has	hexagonal structure
sugar cane	has	sweetness
diamond necklace	has	glamour
paper towel	has	absorbency
honeycomb cell	has	hexagonal shape
sugar syrup	has	thickness
diamond stud	has	luxury
coffee bean	has	aroma
ice tray	has	chillness
perfume spray	has	fragrance
honeycomb hive	has	social structure
fabric weave	has	pattern
steel pipe	has	durability
sugar crystal	has	transparency
diamond engagement ring	has	rarity
rock garden	has	tranquility
perfume bottle cap	has	fragility
ice skate	has	sharpness
sponge pad	has	absorbency
steel rod	has	strength
diamond pendant	has	luxury
honeycomb comb	has	hexagonal structure
sandcastle	has	fragility
ice scraper	has	scratchiness
steel bridge	has	durability
perfume atomizer	has	fragrance
sugar crystal lattice	has	crystalline structure
diamond stud earring	has	luxury
rock climbing wall	has	difficulty
ice bucket	has	chillness
sponge sponge	has	absorbency
steel wire	has	flexibility
perfume container	has	fragility
honeycomb wax	has	yellow color
sugar cookie jar	has	sweetness
diamond locket	has	luxury
rock quarry	has	noise
ice cream cone	has	coldness
steel beam	has	strength
perfume fragrance	has	intensity
sugar syrup bottle	has	thickness
diamond wedding ring	has	commitment
gold	has	shininess
piano	has	loudness
violin	has	tone
rain	has	wetness
snow	has	coldness
sunflower	has	brightness
rope	has	flexibility
paper	has	flimsiness
wind	has	swiftness
moon	has	glow
tree	has	growth
bike	has	speed
rocket	has	propulsion
train	has	speed
plane	has	flight
smart phone	has	connectivity
television	has	picture quality
music	has	melody
poetry	has	emotion
art	has	beauty
magazine	has	entertainment
newspaper	has	information
radio	has	broadcast
camera	has	lens quality
flashlight	has	brightness
microscope	has	magnification
telescope	has	magnification
binoculars	has	zoom
calculator	has	precision
thermometer	has	accuracy
scale	has	measurement
clock	has	timekeeping
alarm	has	warning
whistle	has	loudness
siren	has	alertness
bell	has	clarity
chime	has	melodiousness
gong	has	sonority
drum	has	rhythm
guitar	has	harmony
flute	has	music
trumpet	has	brassiness
harp	has	elegance
lyre	has	ancientness
cello	has	sonorousness
harp	has	soothingness
saxophone	has	smoothness
xylophone	has	clarity
marimba	has	depth
cymbal	has	loudness
tambourine	has	rhythmicness
triangle	has	sharpness
organ	has	grandness
pipe organ	has	loudness
accordion	has	expressiveness
violin	has	melodiousness
harp	has	serenity
pipe	has	simplicity
gong	has	sonorousness
marimba	has	rhythm
lyre	has	poignancy
pipe organ	has	grandeur
accordion	has	playfulness
trumpet	has	grandeur
saxophone	has	expressiveness
cello	has	expressiveness
marimba	has	resonance
triangle	has	piercingness
flute	has	airiness
trumpet	has	brightness
piano	has	grandness
gong	has	deepness
champagne	has	effervescence
ruby	has	preciousness
silk	has	luminosity
perfume	has	volatility
silk	has	iridescence
copper	has	flexibility
chocolate	has	richness
perfume	has	persistence
silver	has	luminosity
wood	has	stability
perfume	has	pungency
perfume	has	intensity
silk	has	luster
coffee	has	acidity
candle	has	lightness
iron	has	ferocity
metal	has	corrosion
sand	has	compactness
salt	has	solubility
candle	has	brightness
honey	has	nutty flavor
ice	has	slowness
metal	has	ductility
copper	has	oxidation
honey	has	mellowness
snow	has	purity
leather	has	firmness
iron	has	thermal conductivity
metal	has	elasticity
silver	has	brightness
perfume	has	complexity
leather	has	comfort
metal	has	rust
snow	has	clarity
sun	has	heat
silver	has	pliability
perfume	has	strength
snow	has	depth
sugar	has	granularity
honey	has	flavor
lavender	has	fragrance
rose	has	beauty
coffee	has	astringency
garlic	has	pungency
garlic	has	smell
garlic	has	sharpness
onion	has	pungency
onion	has	smell
salt	has	taste
salt	has	savoryness
pepper	has	spiciness
pepper	has	sharpness
cinnamon	has	warmth
cinnamon	has	aroma
cinnamon	has	spiciness
chili	has	heat
chili	has	spiciness
chili	has	sharpness
dust	has	dryness
dust	has	coarseness
grass	has	greenness
grass	has	freshness
grass	has	softness
tree	has	beauty
root	has	growth
root	has	underground
flower	has	growth
cloud	has	shape
cloud	has	height
rock	has	depth
rock	has	earthiness
wood	has	dryness
wood	has	fragrance
glass	has	smoothness
glass	has	beauty
fish	has	agility
fish	has	speed
fish	has	scale
fish	has	coldness
fish	has	aquaticness
leaf	has	shape
leaf	has	movement
leaf	has	growth
leaf	has	flexibility
paper	has	absorbency
paper	has	color
paper	has	durability
iron	has	density
iron	has	resistance
silk	has	beauty
silk	has	fragility
silver	has	value
silver	has	durability
silver	has	malleability
copper	has	value
earth	has	solidity
ice cream	has	coolness
bleach	has	whiteness
soap	has	lather
plastic	has	versatility
silk	has	lightness
polyester	has	ease of production
ceramic	has	hardness
metal	has	heat conduction
copper	has	electrical resistance
gold	has	reactivity
leather	has	thickness
steel	has	resistance to corrosion
metal	has	heat retention
rubber	has	shock absorption
sugar	has	edibility
perfume	has	aroma
wood	has	smell
leather	has	smell
silver	has	strength
iron	has	electrical conductivity
rain	has	freshness
diamond	has	clarity
salt	has	crunchiness
bubblegum	has	stickiness
maple syrup	has	thickness
honey	has	consistency
bubblegum	has	chewiness
ice cube	has	coldness
mint	has	freshness
lemon	has	sourness
vinegar	has	pungency
bubblegum	has	freshness
lemon	has	zing
vinegar	has	sharpness
wine	has	acidity
mint	has	coolness
chocolate	has	decadence
perfume	has	elegance
perfume	has	allure
flower	has	delicacy
perfume	has	charm
soap	has	purity
honey	has	health
soap	has	safety
bubblegum	has	fun
salt	has	importance
soap	has	effectiveness
bubblegum	has	funniness
bubblegum	has	enjoyment
lemon	has	acidity
chocolate	has	luxury
bubblegum	has	satisfaction
ice cream	has	indulgence
lemon	has	sharpness
soap	has	freshness
lemon	has	zest
chocolate	has	indulgence
honey	has	quality
perfume	has	sophistication
honey	has	utility
bubblegum	has	amusement
soap	has	power
lemon	has	tartness
lemon	has	tanginess
bubblegum	has	delight
soap	has	gentleness
perfume	has	beauty
lemon	has	pungency
soap	has	hygiene
honey	has	benefit
diamond	has	durability
ice cream	has	creaminess
salt	has	sharpness
ice cream	has	melting
sugar	has	addictiveness
crystal	has	sharpness
chocolate	has	deliciousness
ice	has	impermanence
ice cream	has	tastiness
honey	has	nutritional value
metal	has	recyclability
chocolate	has	mouthfeel
soap	has	efficiency
silk	has	breathability
metal	has	corrosion resistance
perfume	has	evaporation
gold	has	scarcity
honey	has	shelf life
salt	has	preservation
ice cream	has	flavor
coffee	has	stimulating effect
honey	has	medicinal value
sugar	has	dental health benefits
wind	has	force
oil	has	smoothness
coal	has	darkness
air	has	lightness
leather	has	softness
concrete	has	strength
plastic	has	flexibility
iron	has	rigidity
metal	has	conducivity
brick	has	hardness
gel	has	transparency
liquid	has	fluidity
air	has	invisibility
coal	has	heat
water	has	temperature
gel	has	gelatinousness
metal	has	reusability
brick	has	insulation
water	has	evaporation
fabric	has	stainability
wood	has	graininess
air	has	pressure
sponge	has	porosity
stone	has	impermeability
ice	has	slippiness
wool	has	prickle
paper	has	tearability
air	has	buoyancy
wood	has	decay
water	has	freezing point
air	has	airiness
cotton	has	lightness
wood	has	density
ceramic	has	fragility
zinc	has	corrosion resistance
granite	has	hardness
wool yarn	has	thinness
wool felt	has	density
copper wire	has	conductivity
glass bottle	has	transparency
iron chain	has	strength
aluminum foil	has	malleability
wool fabric	has	warmth
cotton fabric	has	softness
wool sweater	has	warmth
copper pipe	has	durability
wool thread	has	thinness
quartz crystal	has	clarity
wool blanket	has	insulation
iron grate	has	strength
glass vase	has	transparency
steel gear	has	durability
silver jewelry	has	luxury
wool yarn ball	has	weight
marble statue	has	beauty
copper bell	has	sound production
wood chair	has	comfort
wool hat	has	warmth
copper sheet	has	conductivity
leather belt	has	strength
granite countertop	has	durability
wool fabric square	has	softness
iron tool	has	strength
glass window	has	transparency
wood floor	has	warmth
quartz clock	has	accuracy
copper rod	has	conductivity
wool gloves	has	warmth
steel blade	has	sharpness
wool scarf	has	softness
iron gate	has	strength
quartz radio	has	reception
copper wire	has	malleability
glass ornament	has	fragility
wool fabric	has	breathability
wool cloth	has	softness
copper coin	has	value
marble fountain	has	beauty
wool fabric roll	has	smoothness
copper mesh	has	strength
glass jar	has	transparency
wool rug	has	warmth
wool ball	has	weight
quartz oscillator	has	precision
copper wire coil	has	conductivity
wool fabric piece	has	softness
iron screw	has	strength
quartz filter	has	clarity
copper tape	has	conductivity
marble sculpture	has	beauty
wool fabric bundle	has	warmth
wool thread roll	has	thinness
copper pipe joint	has	durability
glass prism	has	refraction
wool fabric swatch	has	softness
quartz amplifier	has	clarity
wool fabric square piece	has	warmth
copper rod stock	has	conductivity
iron hook	has	strength
quartz generator	has	power
copper cable	has	conductivity
marble vane	has	aerodynamics
wool fabric strip	has	breathability
steel plate	has	durability
quartz meter	has	accuracy
wool fabric roll piece	has	smoothness
copper mesh screen	has	strength
glass test tube	has	transparency
fabric	has	comfort
clay	has	pliability
gelatin	has	solubility
gel	has	gelation
gel	has	adhesive
gelatin	has	taste
wood	has	insulation
steel	has	formability
concrete	has	porosity
gelatin	has	gelation
gel	has	viscosity
water	has	solubility
concrete	has	insulation
cotton	has	warmth
