new house	similar to	modern home
basket	on	counter
leaf	in	pond
meiosis	before	gamete formation
sun	similar to	radiant body
clip	is a part of	zipper
key	and	unlocking
valve guide	is a component of	engine
distribute	is a way to	give
bird	part of	habitat
unit	part of	team
hand	similar to	finger ring
loss	and	debt
night	falls	midnight
foolish	similar to	absurd
horse	part of	stable
ferrari	is a type of	performance automobile
book	in	journal
acura	is a brand of	luxury suv
mind	similar to	mind reader
sneer	is a way to	express
heron	wades	marsh
honeycomb hive	has	honeycomb structure
key	opens with	keycard
fiddle	is a type of	folk instrument
river	similar to	source of nourishment
software	encompasses	windows
good mood	similar to	optimistic
responsive	opposite of	unresponsive
blade	is a component of	propeller
firmly	opposite of	weakly
sad	and	sorrowful
school grade	covers	elementary
nation	and	patriotism
naturalistic	opposite of	unnatural
library	similar to	book repository
sunup	follows	night
city map	similar to	treasure map
restaurant	and	dessert
to have a pet	entails	feeding them
reveal	is a way to	expose
rod	is a part of	ship
loud music	similar to	noisy
river depth	similar to	hidden layer
rock	part of	collection
outstanding	opposite of	ordinary
sad	sorrowful	grieving
festival	is a type of	cultural festival
quiet	tranquil	serene
thread	is part of	fabric
mother	nurtures	children
soul	similar to	energy
sneer	is a way to	sneer
crystal	has	refractability
chef	plating	presentation
bird	member of	squad
boat	and	ocean
prosperity	opposite of	depression
jaguar	is a brand of	convertible
child	before	young adult
bed	has	bedframe
nurse	takes	temperatures
member	part of	group
light	before	dawn
heavy weight	opposite of	light air
to get a visa	entails	meeting eligibility
prance	is a way to	dance lightly
day	and	daylight
sprawl	is a way to	lie down
fruit	encompasses	mango
person	in	prison
seedling	needs	sunlight
loyalty	and	trust
hurriedly	similar to	hastily
teacher	member of	academic department
forest	includes	woods
education	increases	awareness
to be a nurse	entails	to care
youth	and	vigor
pin joint	is a component of	joint
authors	and	writing
learning	leads to	understanding
contractor	constructs	buildings
branch	part of	branch
wince	is a way to	flinch
quiet	similar to	calm
ugly	similar to	unattractive
plate	is a part of	dinnerware
supercar	is a type of	luxury car
to cook a burger	entails	knowing meat
night	after	daybreak
have a wedding	entails	exchange vows
bee	pollinates	crops in greenhouses
preparation	before	arrival
atom	part of	atomosphere
engineer	designs	structure
theatre	and	stage
tree	similar to	wood
brain	similar to	superchip of a computer
table	in	room
vying	opposite of	still
whale	sings	complex songs
authority	and	responsibility
riverbank grass	has	flexibility
mind	has	consciousness
teacher	and	assistant
book	in	bag
artist	makes	statements
rain	feeds	rivers
brain function	similar to	computer operation
student	before	professional
book	tells	a story
exercise	improve	reaction speed
instrument	encompasses	drum
hospital	cares for	patients
sand	has	scratchiness
boy	throwing	ball
steel	has	high temperature resistance
glass	in	glass vase
factory	relies on	raw materials
day	begins with	sunrise
growl	is a way to	fight
periscope	sees	beneath
bee	builds	honeycomb
car	needs	oil changes
honda accord	is a model of	honda
drama	is a subgenre of	comedy
component	part of	gadget
sun	member of	solar system
apathetic	similar to	indifferent
rich	opposite of	poverty
chef	manages	kitchen
beautiful	attractive	captivating
peaceful settlement	opposite of	violent conflict
explorer	member of	expedition team
forward	opposite of	backward
fish	feeds	other predators
burrow	is a way to	move
river	similar to	water channel
big tree	similar to	large sapling
key to success	similar to	achievement factor
door	opens	automatically
forest fire	similar to	wildfire
to have a hobby	entails	enjoy it
neutron	part of	atom
to travel	entails	to buy a ticket
marriage	after	engagement
hammer	and	nails
worker	part of	labor market
free	similar to	unshackled
picture	on	panel
to own a car	entails	driving
improve	opposite of	worsen
aileron	is a part of	aircraft
effective manager	opposite of	ineffective manager
wave	part of	surf
publisher	prints	book
piano note	has	sound
highly valued	opposite of	devalued
river ice	similar to	frost
chain	is a part of	anchor
car	needs	insurance
form of entertainment	includes	music
chair	on	floor rug
sun	similar to	rays
lake	reflects	surrounding landscape
desperation	and	hopelessness
quick fix	similar to	temporary solution
designing	before	manufacturing
glockenspiel	and	melodious
wisdom	and	understanding
happy	similar to	joyful
glance	is a way to	gaze
ice	and	ice rink
seed	before	plant
picture	on	display
rope	and	knot
fish	on	rock
data analyst	interprets	data
screw	is a component of	drawer
wind	has	velocity
cat	has	hunting
human	develops	technology
student	and	degree
phone	rings with	volume
beautiful	similar to	magnificent
river	similar to	liquid life
spew	is a way to	spit
safe	opposite of	dangerous
orthopedic surgeon	treats	musculoskeletal issues
to take a nap	entails	feeling rested
hand	similar to	mechanical hand
key cap	similar to	protective cover
idea	before	manifestation
mouse	member of	population
man	on	treadmill
fish	navigates	currents
wind	drives	turbines
saxophone mouthpiece	is a part of	instrument
chef	manages	inventory
bike	parks at	bike rack
fish	similar to	dolphin
eager	opposite of	indifferent
seat	is a part of	sofa
person	profession of	doctor
accomplishment	and	pride
fish	similar to	fin
tie	is a way to	secure
engineer	calculates	math
hack	is a way to	cough
to be active	entails	taking care
easel	and	canvas
to be a student	entails	educational pursuits
regular exercise	increases	mobility
rivulet of tears	part of	sad story
mournful	is a way to	grieve
loud	earsplitting	deafening
dock	similar to	floating structure
strand	part of	hair
planting	before	full harvest
airport	handles	flights
wood floor	has	warmth
aircraft	covers	boeing
chair	includes	ottoman
person	in	train
fabric	has	colorfulness
eating	provides	energy
rock	has	layers
house	behind	hill
morning dew	before	morning sun
lake	similar to	loch
sense	and	think
scream	is a way to	shriek
kindness to the environment	promotes	sustainability
to make a deposit	entails	to invest
trees	similar to	columns in a building
person	behind	door
sun	similar to	lightening
singer	member of	band
beam	part of	light
fish	above	coral
singer	sings	opera
teacher	part of	special education team
bookshelf	part of	bookcase
flower	in	bouquet holder
keyboard	similar to	tool of expression
horse	member of	corral
to meditate	entails	to relax
fast	and	moving
screech	is a way to	scream
bike	on	porch
love	and	happiness
to go to the mall	entails	shopping
zoologist	member of	association
climate	affects	weather
exercise	promote	physical activity
chapter	and	summarize
good	outstanding	exceptional
bird	similar to	sparrow
clearness	opposite of	murkiness
kaleidoscope	has	colorfulness
pin	is a component of	safety pin
lecture	and	notes
new kid	similar to	young
rock	similar to	geological formation
finger	is a part of	hand
vote	after	accountability
honesty	builds	trustworthiness
secure network	opposite of	insecure network
rod	part of	cane
ai researcher	develops	algorithms
hand	similar to	clamp
samsung s	is a model of	smartphone
iron	has	elasticity
car	in	station
exercise	improves	joint health and mobility
flower	on	bouquet
voting	before	counting
free from	opposite of	burdened with
lock	part of	lockout
part	part of	mechanism
teacher	part of	curriculum
bird	communicates	with flock
to go to college	entails	graduating
animal	member of	exhibit
gas	similar to	fuel source
book	on	podium
kalimba	is a type of	percussion instrument
business owner	manages	budget
speedboat	is a type of	recreational vessel
beekeeper	member of	beekeeping club
slow	and	gradual
to take a walk	entails	enjoying nature
long term	similar to	permanent
noise	and	pollution
light	airy	carefree
sit	is a way to	rest
lack of boundaries	causes	resentment
axle	is a component of	wheelbarrow
oak	is a species of	plant
platelet	similar to	blood clotter
vehicle	part of	network
artist	categorizes	musician
bottle	on	wine rack
silk fabric	has	fineness
kite	is a type of	flying toy
open	opposite of	seclusion
woman	and	smile
lean	is a way to	stand
garden	has	plants
peek	is a way to	glance
bicycle	rides on	bike path
student	member of	family group
eating	provides	energy for the body
dream	and	reality
star	part of	sky
butterfly	migrates	between seasons
crisis	and	help
engine block	is a part of	engine
to have faith	entails	believing in something
fin	is a part of	swimwear
animal	includes	koala
iron	has	robustness
new rules	similar to	regulation
bad habit	similar to	detrimental behavior
droplet	part of	puddle
regular exercise	strengthens	bones
to get a vaccine	entails	protection
process	opposite of	stagnate
coarse	similar to	rough
sow	before	cultivation stage
weather phenomenon	includes	storm
relax	is a way to	calm
prepare	before	presentation
bike	and	rider
salt	has	seasoning
clip	is a part of	hair tie
artist	is a	sculptor
anger	and	hate
playwright	develops	characters
cloud service	categorizes	icloud
seed	is contained in	straw
cat	member of	covey
to reach goals	entails	feeling accomplished
keys	press	keys
wave	similar to	ocean disturbance
chef	cater	events
feedback	gives	growth
woman	near	mirror
garden	has	a fence
rod	is a component of	rodent
worker	part of	squad
doberman pinscher	is a breed of	dog
plant seeds	leads to	harvest
student	member of	residence
clear boundaries	establish	respect
dullness	opposite of	vividness
traffic light	similar to	railroad crossing
training	before	expertise
ray	part of	sunrise
engineer	integrates	system
cloud	has	beauty
chair	beside	sofa
chuckle	is a way to	mock
grooves	is a part of	record
scientist	conducts	experiment
highway	connects to	interstate
car alarm	similar to	warning system
to bake a cake	entails	needing ingredients
engine	part of	vehicle
moon	similar to	night light
tree	includes	spruce
to be proud	entails	to feel accomplishment
mountain	and	climb
heart	similar to	organ system
clean	and	wash
book	part of	directory
leg	similar to	support
river	has	shores
strong password	opposite of	weak password
book	includes	fiction
cobbley	similar to	uneven
flower	beside	garden bench
music	and	audience
backward	similar to	backwards
big house	opposite of	small house
consistent practice	develops	musical skills
human	uses	mathematics
rabbit	opposite of	hare
to eat	entails	digestion
car	driven in	rain
bird	and	feathers
completion	after	project
fuel pump	is a component of	car
paperclip	holds	paper
night	after	moonset
rain	causes	puddles
chef	prepares	ingredients
jazz	is a type of	dance
children	and	education
to be a gardener	entails	to water
doll	in	nursery
soil	and	earth
fidget	is a way to	be restless
autumnal equinox	before	winter solstice
store	sells	clothing
ballad	is a type of	narrative poem
teacher	mentors	child
vast	opposite of	meager
plant sap	transports	nutrients
storage	after	consumption
slope	is a way to	incline
coal mining	has	environmental impact
practice	sharpens	instincts
officer	member of	law enforcement unit
old	ancient	historical
shout	is a way to	communicate
engineer	troubleshoots	system
to drive at night	entails	wearing headlights
page	part of	novel
fish	on	grill
hospital	has	cancer treatment
cartilage	is part of	joint
fish	live	in water
strong	opposite of	enfeebled
woman	on	beach
diamond wedding ring	has	commitment
elderberry	has	earthiness
country	consists of	island
expansive	opposite of	constricted
safe job	opposite of	risk job
river	connects	city
furniture	covers	desk
child	at	playground
watering	before	blooming
grain	part of	grain elevator
singer	similar to	vocal performer
cello body	is a part of	cello
to give effort	entails	to persevere
to create a will	entails	to die
valve	is a component of	pipe fitting
flower	is a general term for	rose
scientist	discovers	truth
slow	similar to	tedium
slow	sluggish	leisurely
fish	member of	aquarium
musician	harmonizes	choruses
atom	member of	compound
river	can	be deep
restaurant	categorizes	italian
cloud seeding	enhances	precipitation
car	brakes on	road
magnolia	is a species of	tree
assembly	and	production
fawn	is a way to	admire
darkness	opposite of	lightness
to be dependent	entails	help
good leader	opposite of	poor leader
riverbank	supports	wildlife
application	before	effect
book	beside	reading light
car	on	island
factory	produces	electronics
cloud	before	sun
cylinder block	is a part of	engine
knowledge	increases	critical thinking
strong	opposite of	weak bones
car	member of	motorcade
festival	covers	fair
success	similar to	a completed puzzle
paper sheet	has	smoothness
keys	in	purse
soldier	member of	troop
computer	has	speed
shine	is a way to	make shiny
philosopher	includes	epistemologist
smartphone	is a	mobile device
beautiful place	similar to	scenic
owner	member of	board
hand	similar to	artistic toolset
view	and	perspective
cold	icy	glacially cold
river	flows	rapidly
resident	member of	community
consistency	yields	results
to be unemployed	entails	to struggle
smartphone	and	battery
associate	member of	partnership
hold	is a way to	possess
boy	reading	book
singer	covers	tenor
book	above	bookshelf
to be wise	entails	to be knowledgeable
rod end	is a part of	rod
grow	opposite of	shrink
strong voice	opposite of	weak voice
be a teacher	entails	give assignments
house	heated by	central
hurry	is a way to	come
sleep	recover	body
tongue	similar to	sifter
chef	plates	dish
inaccurate	similar to	incorrect
hiss	is a way to	sneeze
patch	is a way to	fix
teamwork	achieves	greater goals
kindness	bring	joy
engine	is part of	motorcycle
cake	has	moistness
art museum	includes	gallery
internet	and	connect
flute	is a type of	orchestral instrument
to have a book	entails	reading it
type of cloud	categorizes	stratocumulus
tube	is a component of	piping
boy	above	slide
ship	sails across	sea
sail	is a type of	wind propeller
application	after	result
smooth	similar to	refined
hardship	and	struggle
ferrari	is a model of	sports car
river	has	power
edit	is a way to	proofread
happy times	similar to	joyful
car	brakes	safely
poverty	limits	opportunities
to be a teacher	entails	having qualifications
safe	opposite of	treacherous
human	influences	culture
to have children	entails	raise them
microsoft	is a company of	software
cello	has	elegance
gear	is a part of	transmission
airplane	flies in	air
thriller film	is a type of	movie
cloud	provides	rain
lawyer	files	paperwork
large	spacious	expansive
bike	parked	bike stand
doctor	consults	with specialist
cable	is a component of	router
food	encompasses	cake
artist	member of	ensemble
environmentalism	promotes	sustainability
console	is a component of	gaming console
lawyer	argues	case
to work	entails	to earn money
explorer	similar to	discoverer
hospital	treated in	doctors
to lose weight	entails	reducing calorie intake
physicist	member of	physics research team
student	develops	critical thinking
tree	above	city
cold	harm	crops
rabbit	avoids	predators
new employee	opposite of	old employee
to be assertive	entails	speaking up
efficiency	opposite of	inefficiency
police	patrols	area
olden	similar to	antique
tongue	is a part of	human
suzuki	is a model of	bicycle
widely accepted	opposite of	rejected
guilty	opposite of	innocent
mean	similar to	cruel
bird	on	cliff
rough handling	similar to	harsh
fumble	is a way to	touch
galaxy	is a type of	universe entity
woman	near	phone
chapter	is a part of	thesis
physicist	explores	universe
understanding	before	application
handle grip	is a part of	handle
sun	similar to	power source
robot	in	factory
kneel	is a way to	stand
reason	opposite of	unreason
mozart	is a style of	classical opera
persistence	achieves	goals
calm and peaceful	opposite of	chaotic
old	similar to	hoary
storm	before	peace
scientist	part of	lab
sailor	sails	hurricanes
to get married	entails	taking vows
kaleidoscope	is a type of	instrument
to create a software	entails	coding
mazda	is a model of	compact car
knowledge	leads	success
toyota supra	is a model of	car
athlete	competes	events
book	generalizes	memoir
strut	part of	building
organist	is a type of	keyboard instrument
window	looks out	room
idea	inspires	innovation
music note	includes	treble
lid	is a component of	pot
sugar	has	crystallization rate
to budget	entails	to manage finances
darkness	has	quietness
smooth	is a way to	make smooth
robot	has	artificiality
philosopher	is a type of	socrates
fret	is a way to	worry
piano	similar to	musical instrument collection
chef	prepare	dishes
sony	is a brand of	dvd player
to be creative	entails	imagination
to write a letter	entails	expressing thoughts
to get fired	entails	to be jobless
film	and	shoot
daisy	is a type of	composite flower
blade tip	is a part of	windmill
kiwi	is a type of	green fruit
girl	above	stage
sport	type of	basketball
sailboat	similar to	floating dream
cat	beside	owner
a strong sense of purpose	drives	action
voice	and	whisper
journalist	writes	article
stud stud	is a component of	bridge
teacher	encourages	learning
boy	and	cry
to be scared	entails	to be anxious
heavy	opposite of	weightless
clear air	opposite of	polluted air
athlete	part of	sports team
toddler	before	childhood
fish	in	pool
to make a reservation	entails	table service
baroque lute	is a type of	lute
hand	similar to	tool
consistent behavior	opposite of	inconsistent behavior
river	quenches	the thirst of cities
tree	has	foliage
lilyturf	is a type of	grass
honest	opposite of	dishonest
difficult	similar to	uphill
animal	includes	carnivore
pilot	part of	flight team
chair	under	chairlift
community	fosters	support
reason	opposite of	irrationality
to be a journalist	entails	researching stories
honda	is a type of	sports vehicle
tree	includes	fir
desert	has	vastness
toyota rav	is a model of	suv
flower	similar to	jewel of the garden
rabbit	is a type of	cute pet
kindness	promotes	peace
girl	beside	playmate
conception	before	gestation period
knowledge	gives	independence
iron	has	versatility
drive a car	entails	following traffic rules
person	member of	band
disaster prevention	opposite of	disaster
walk	is a way to	amble
river	quenches	the thirst of wildlife
country	comprises	france
dog	and	treats
sony	is a brand of	gaming console
exercise	enhances	social connections
dawdle	is a way to	move
warm	balmy	cozy
to travel	entails	to be adventurous
spoke	is a part of	bicycle wheel
eye	similar to	pupil
clean	is a way to	tidy
mountain	similar to	monument
education	prepares	students
curl	is a way to	squat
to cook	entails	having food ready
gem	has	sparkle
boy	in	room
good leadership	opposite of	bad leadership
clever	and	cleverness
writing	after	publication
dangle	is a way to	hang
music	uplifts	spirits
coral	supports	marine life
nissan	is a model of	luxury car
plane	flies with	wings
bus	carries	passengers
warm	similar to	hot
architect	renovates	structures
hub cap	is a part of	wheel
seed	after	harvest
piston	is a part of	cylinder
transmission fluid	is contained in	transmission
growth	after	increase
paper	has	flammability
car	drives	on
deserts	and	sandstorm
iron	has	density
to play music	entails	knowing the instrument
busy	similar to	dynamic
difficult	similar to	challenging test
cell	part of	human body
renaissance	is a style of	architecture
